ID,Title,Bias
179820,Powerful Texas Republican sees tough road for 'bathroom bill',Neutral
179923,How Republicans can hobble Obamacare even without repeal,Right
180006,House Republicans reject bids to obtain Trump tax returns,Left
180021,"Exclusive: As Democratic attorneys general target Trump, Republican AGs target them",Neutral
180061,Exclusive: Republicans mostly blame Congress for healthcare reform failure - Reuters/Ipsos poll,Right
180188,Armenia's ruling Republican party leads in parliament vote: exit poll,Neutral
180252,Trump talks healthcare with Republican critic on golf course,Neutral
180341,Window closing for Republican stealth assault on U.S. regulations,Left
180343,Senate Republican leader starts clock ticking to Gorsuch showdown,Right
180378,More talks but no decisions on Republican push to overhaul healthcare,Right
180654,"In Georgia, a Democrat's 'Make Trump Furious' campaign rattles Republicans",Left
180801,"At home, rebel Republican lawmakers pay no price for defying Trump",Left
181045,Republican vows 'all hands on deck' in Georgia congressional runoff,Right
181148,"Exxon probe is unconstitutional, Republican prosecutors say",Right
181416,Democratic state attorneys general decry student loan rework by Republicans,Neutral
181476,Trump's plan to slash business taxes seen as 'guidepost' by congressional Republicans,Right
181481,Republicans take next step in U.S. deregulation with Senate bill,Right
181773,Trump struggles to win over moderate Republicans on healthcare overhaul,Right
181880,"House Republicans repeal Obamacare, hurdles await in U.S. Senate",Neutral
182347,Democrats in U.S. Senate try to slow Republican deregulation,Neutral
182690,Supreme Court tosses Republican-drawn North Carolina voting districts,Left
182812,Republican wins Montana special election despite assault charge,Left
183185,"Facing hometown anger, some Republican lawmakers split from Trump on key issues",Left
183540,Republicans take knife to post-crisis Wall Street reforms,Left
183574,Some Republican lawmakers urge Trump not to reverse Cuba opening,Neutral
183598,"White House, Congress Republicans nearing key tax overhaul decisions",Right
183827,"Trump hosts lunch with Republican senators, Obamacare repeal on menu",Neutral
183930,U.S. states could not set self-driving car rules under Republican plan,Neutral
184082,Republicans debating remedies for corporate tax avoidance,Right
184104,Democrats protest Senate Republican healthcare secrecy,Left
184157,Republican avoids upset in costly Georgia congressional race,Right
184232,Most Americans say Republican healthcare plan will be harmful: Reuters/Ipsos poll,Left
184267,"Senate Republicans unveil Obamacare replacement bill, but fate uncertain",Neutral
184489,Republican healthcare bill imperiled with 22 million seen losing insurance,Left
184546,"Facing revolt on healthcare bill, U.S. Senate Republicans delay vote",Left
184571,Republican tax code revamp hits House budget obstacle,Right
184609,"Trump to Senate Republicans: kill Obamacare now, replace later",Right
184629,Moderate Republicans warn of trouble for tax reform,Left
184840,"Republican Ben Carson's campaign manager, 20 staff quit",Left
184890,"Republican Carson's campaign manager, 20 staff quit",Left
184998,Republican presidential hopefuls tread lightly on Oregon militia news,Right
185049,Jeb Bush rules out third-party run if Trump wins Republican nomination,Neutral
185059,"Fed watching China stocks rout, Republicans slam yuan slump",Neutral
185091,Exclusive: Republican politicians jumped the gun on terrorism suspect's arrest - sources,Neutral
185112,"Drowned out in noisy campaign, Republicans revive poverty message",Right
185113,Republican Cruz pushes back on questions about his U.S. citizenship,Right
185149,"Obama, in State of Union speech, to draw contrast with Republican 'gloom'",Left
185264,"For Republican Rubio, a moment of truth in race to lead U.S.",Right
185274,"In Republican state, Obama talks with worried American mom",Neutral
185312,"Trump, Cruz tensions may provide liveliest Republican debate yet",Right
185326,Republican lawmakers worry about running on Trump's coattails,Left
185347,"Friendly no more: Trump, Cruz erupt in bitter fight at Republican debate",Left
185459,Immigration case could hurt Republican outreach to U.S. Hispanics,Left
185486,Republicans hammer on at Iran deal on presidential campaign,Right
185575,Magazine's anti-Trump editorial spurs Republican debate,Neutral
185769,Trump overshadows Republican debate even as he sits it out,Neutral
185798,Republicans raise concerns on visa waiver bill implementation,Right
185830,"Obama to meet with Republicans Ryan, McConnell next week: White House",Neutral
185904,Marco Rubio becomes early hope for mainstream U.S. Republicans,Right
185969,"Obama, Republican leaders seek elusive common ground in White House meeting",Neutral
186074,Struggling Republican Bush brings out the big gun: his mom,Left
186185,Republican Christie assesses future of White House bid,Right
186214,Republican senator: Obama administration already has funds for Zika,Neutral
186224,"Republicans Christie, Fiorina drop White House bids",Neutral
186310,Republicans gear up for Supreme Court battle after Scalia's death,Right
186315,"Refusing to sit on lead, Trump gets bitter in Republican debate",Right
186337,Loser! Jerk! Insults fly on Republican campaign trail,Left
186407,Obama scolds Senate Republicans for Supreme Court threat,Left
186410,Obama says Republican campaign rhetoric troubling to outside world,Left
186447,Republican presidential race erupts into four-way battle,Neutral
186521,"Republican White House hopefuls Rubio, Bush battle it out in South Carolina",Neutral
186557,Republican candidates offer stark contrast in visions as field thins,Neutral
186586,"Rubio gets boost from Republican endorsements, Cruz missteps",Right
186587,Republican candidate Kasich's 'kitchen' comment draws scorn,Left
186588,Republican Rubio scores more endorsements for president,Right
186619,Senate Republicans rule out action on Obama high court pick,Neutral
186620,"Republican Rubio seeks boost in Nevada, but Trump dominates polls",Right
186650,Obama weighs Republican for Supreme Court,Right
186679,House Republicans ready legal fight against Obama's Guantanamo plan,Neutral
186682,Republican Sandoval withdraws as possible Supreme Court pick,Neutral
186721,Trump's march stirs growing sense of dread among U.S. Republicans,Left
186746,Exclusive: Super PACs backing Republican Cruz buy $2.4 million in ads in eight states,Right
186777,"Republicans Rubio, Cruz release taxes, piling pressure on Trump",Neutral
186821,Wife of 'American Sniper' making waves in Texas Republican politics,Right
186847,"Carson signals exit, U.S. Republicans grapple with Trump victories",Right
186876,"No breakthrough in Supreme Court dispute between Obama, Republicans",Neutral
186891,Trump a 'monster' spawned by Republicans: Senate Democratic leader,Left
186917,"Republican Romney calls Trump 'a fraud,' creates pathway to contested convention",Left
186941,Republican 'Dump Trump' effort struggles to gain traction,Left
186944,"Republicans in tailspin, group forms to draft Ryan for U.S. president",Left
186972,"Cruz, Trump split four states in setback for Republican establishment",Left
187064,Trump's Islam comments draw attacks as Republicans discover civility,Left
187122,Republicans sue State Department for Clinton emails,Left
187189,New disturbance at Trump rally as crucial Republican contests near,Left
187190,Some Hispanic Republicans fear for party's future if Trump wins in Florida,Left
187249,"Trump warns of riots, pulls plug on Republican presidential debate",Right
187267,Republican Party gears up to fight Obama court nominee,Neutral
187303,Obama picks centrist high court nominee; Republicans unmoved,Left
187330,Chances of Republican brokered convention up since Super Tuesday: PredictIt,Right
187337,House Speaker Ryan says contested Republican convention more likely,Neutral
187378,Obama allies to press Republicans on high court nomination,Left
187394,"Romney offers vote, little else, to Cruz in Republican election battle",Neutral
187484,Justices hostile to Virginia Republicans in black voters case,Right
187543,Cruz gets Jeb Bush backing as Republican elites try to stop Trump,Neutral
187607,"Republicans Cruz, Trump spar over tabloid charges of affair",Left
187698,Secret Service says 'no' to guns at Republican convention,Neutral
187758,Senator Kirk criticizes fellow Republicans on Garland boycott,Left
187800,Trump meets with Republican leadership; party unity discussed,Right
187826,Republicans alarmed at talk U.S. may ease Iran trade,Right
187836,"Obama, Republicans urge Trump to soften tone",Neutral
187919,Republican Ryan is raising big money but not for White House race,Right
187951,"Republican Cruz crushes Trump in Wisconsin, says party will unite",Right
187956,Republican Collins' call for Garland hearings spurned,Neutral
188011,Exclusive: Cruz about even with Trump in Republican presidential race - poll,Right
188012,Republicans offer bill to block potential Iran dollar use,Right
188073,Poll: Trump extends his lead among Republicans with 42 percent support,Right
188079,Exclusive: Blocking Trump could hurt Republicans in election - Reuters/Ipsos poll,Left
188135,Trump blasts 'rigged' rules on picking Republican delegates,Left
188168,Republican Paul Ryan on 2016 presidential race: Count me out,Left
188211,"Republican, signaling a shift, says more money needed for Zika fight",Right
188305,Ted Cruz wins Wyoming Republican presidential nominating contest,Right
188408,Trump tightens grip on U.S. Republican nomination,Right
188472,Republican establishment warms to Trump after big New York win,Right
188644,"Republican Cruz, hoping to revive struggling campaign, taps Fiorina as No. 2",Neutral
188749,"Republicans, Obama immigration chief clash over criminal immigrants",Neutral
188793,"Facing long odds in California, Cruz courts state's Republicans",Neutral
188873,Obama takes Supreme Court fight to Republican senators' home turf,Left
188896,Republican House Speaker Ryan not ready to support Trump,Neutral
188970,Republican Trump's new finance chair previously donated to Democrats,Neutral
